country,state,county,lat,lng,type,measure,beds,population,year,source,source_url,beds_per_1000
US,AL,madison,32.318231,-86.902298,ACUTE,1000HAB,3.080294,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.008720783210130997
US,AL,madison,32.318231,-86.902298,ICU,1000HAB,0.283115,353213,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0008015418458550507
US,AL,madison,32.318231,-86.902298,OTHER,1000HAB,0.198181,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0005610807076749723
US,AL,madison,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.056623,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00016030836917101012
US,AL,marengo,32.318231,-86.902298,ACUTE,1000HAB,5.014435,19743,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.25398546320214754
US,AL,marengo,32.318231,-86.902298,ICU,1000HAB,0.253254,19743,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.012827533809451449
US,AL,marion,32.318231,-86.902298,ACUTE,1000HAB,3.992282,30058,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.1328192827200745
US,AL,marion,32.318231,-86.902298,ICU,1000HAB,0.133076,30058,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0044273072060682685
US,AL,marshall,32.318231,-86.902298,ACUTE,1000HAB,2.533302,94738,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.026740083176761173
US,AL,marshall,32.318231,-86.902298,ICU,1000HAB,0.211109,94738,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0022283455424433702
US,AL,mobile,32.318231,-86.902298,ACUTE,1000HAB,4.090962,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.009873728060859994
US,AL,mobile,32.318231,-86.902298,ICU,1000HAB,0.378927,414328,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0009145580313181827
US,AL,mobile,32.318231,-86.902298,OTHER,1000HAB,0.419957,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.001013585854685177
US,AL,mobile,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.144813,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00034951294626479505
US,AL,monroe,32.318231,-86.902298,ACUTE,1000HAB,4.322833,21745,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.19879664290641527
US,AL,monroe,32.318231,-86.902298,ICU,1000HAB,0.367901,21745,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.016918877902966197
US,AL,montgomery,32.318231,-86.902298,ACUTE,1000HAB,4.174005,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.018377971997182108
US,AL,montgomery,32.318231,-86.902298,ICU,1000HAB,0.38746,227120,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0017059704121169428
US,AL,montgomery,32.318231,-86.902298,OTHER,1000HAB,0.594399,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0026171143008101444
US,AL,montgomery,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.264178,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0011631648467770343
US,AL,morgan,32.318231,-86.902298,ACUTE,1000HAB,3.3737,119157,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.028313065955000542
US,AL,morgan,32.318231,-86.902298,ICU,1000HAB,0.285338,119157,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.00239463900568158
US,AL,morgan,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.621029,119157,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.005211854947674077
US,AL,perry,32.318231,-86.902298,ICU,1000HAB,0.0,9680,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AL,pickens,32.318231,-86.902298,ACUTE,1000HAB,2.776401,20170,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.13765002478929103
US,AL,pickens,32.318231,-86.902298,ICU,1000HAB,0.198314,20170,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.009832126921170055
US,AL,pike,32.318231,-86.902298,ACUTE,1000HAB,2.914051,33287,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.08754321506894584
US,AL,pike,32.318231,-86.902298,ICU,1000HAB,0.270376,33287,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.008122570372818218
US,AL,randolph,32.318231,-86.902298,ACUTE,1000HAB,1.509099,22530,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06698175765645806
US,AL,randolph,32.318231,-86.902298,ICU,1000HAB,0.0,22530,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AL,russell,32.318231,-86.902298,ACUTE,1000HAB,1.19699,58480,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.020468365253077974
US,AL,russell,32.318231,-86.902298,ICU,1000HAB,0.136799,58480,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.002339244186046512
US,AL,russell,32.318231,-86.902298,OTHER,1000HAB,0.820793,58480,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01403544801641587
US,AL,shelby,32.318231,-86.902298,ACUTE,1000HAB,1.207353,208721,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00578453054556082
US,AL,shelby,32.318231,-86.902298,ICU,1000HAB,0.153315,208721,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0007345451583693064
US,AL,shelby,32.318231,-86.902298,OTHER,1000HAB,0.464735,208721,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0022265847710580154
US,AL,st. clair,32.318231,-86.902298,ACUTE,1000HAB,0.460103,86937,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.005292372637657154
US,AL,st. clair,32.318231,-86.902298,ICU,1000HAB,0.069015,86937,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0007938507194865249
US,AL,sumter,32.318231,-86.902298,ACUTE,1000HAB,2.522164,13084,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.19276704371751757
US,AL,sumter,32.318231,-86.902298,ICU,1000HAB,0.0,13084,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AL,talladega,32.318231,-86.902298,ACUTE,1000HAB,3.52339,80888,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.04355887152606072
US,AL,talladega,32.318231,-86.902298,ICU,1000HAB,0.173079,80888,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0021397364256750076
US,AL,tallapoosa,32.318231,-86.902298,ACUTE,1000HAB,3.116106,40756,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07645760133477279
US,AL,tallapoosa,32.318231,-86.902298,ICU,1000HAB,0.147218,40756,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.003612179801746982
US,AL,tuscaloosa,32.318231,-86.902298,ACUTE,1000HAB,3.849842,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.018832632176261105
US,AL,tuscaloosa,32.318231,-86.902298,ICU,1000HAB,0.410911,204424,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.00201009177004657
US,AL,tuscaloosa,32.318231,-86.902298,OTHER,1000HAB,0.156537,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0007657466833639886
US,AL,tuscaloosa,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.557664,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.002727977145540641
US,AL,walker,32.318231,-86.902298,ACUTE,1000HAB,4.112311,64927,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06333745591202428
US,AL,walker,32.318231,-86.902298,ICU,1000HAB,0.184823,64927,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.002846627751166695
US,AL,washington,32.318231,-86.902298,ICU,1000HAB,1.492894,16746,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.08914928938253912
US,AL,wilcox,32.318231,-86.902298,ACUTE,1000HAB,2.747504,10919,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2516259730744574
US,AL,wilcox,32.318231,-86.902298,ICU,1000HAB,0.0,10919,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AL,winston,32.318231,-86.902298,ACUTE,1000HAB,2.461615,23968,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.10270423064085447
US,AL,winston,32.318231,-86.902298,ICU,1000HAB,0.166889,23968,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.006962992323097463
US,AR,arkansas,35.20105,-91.831833,ICU,1000HAB,1.362249,18352,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07422891238012207
US,AR,ashley,35.20105,-91.831833,ICU,1000HAB,1.588754,20771,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07648904722931009
US,AR,baxter,35.20105,-91.831833,ACUTE,1000HAB,6.521792,41093,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.15870810113644657
US,AR,baxter,35.20105,-91.831833,ICU,1000HAB,0.413696,41093,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.010067310734188305
US,AR,benton,35.20105,-91.831833,ACUTE,1000HAB,1.330299,251823,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.005282674735826354
US,AR,benton,35.20105,-91.831833,ICU,1000HAB,0.119131,251823,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.00047307434189887345
US,AR,boone,35.20105,-91.831833,ACUTE,1000HAB,4.675911,37212,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.1256559980651403
US,AR,boone,35.20105,-91.831833,ICU,1000HAB,0.644953,37212,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.017331855315489628
US,AR,bradley,35.20105,-91.831833,ICU,1000HAB,3.183555,10994,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2895720392941605
US,AR,calhoun,35.20105,-91.831833,ICU,1000HAB,0.0,5194,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,carroll,35.20105,-91.831833,ICU,1000HAB,1.691743,27782,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06089349218918724
US,AR,chicot,35.20105,-91.831833,ICU,1000HAB,2.271076,11008,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2063114098837209
US,AR,chicot,35.20105,-91.831833,OTHER,1000HAB,1.362645,11008,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.12378679142441862
US,AR,clark,35.20105,-91.831833,ICU,1000HAB,1.111358,22495,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.049404667703934216
US,AR,clay,35.20105,-91.831833,ICU,1000HAB,1.64582,15190,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.108348913759052
US,AR,cleburne,35.20105,-91.831833,ICU,1000HAB,0.985766,25361,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.038869366349907335
US,AR,cleveland,35.20105,-91.831833,ICU,1000HAB,0.0,8332,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,columbia,35.20105,-91.831833,ACUTE,1000HAB,2.917639,23992,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.12160882794264753
US,AR,columbia,35.20105,-91.831833,ICU,1000HAB,0.250083,23992,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.010423599533177726
US,AR,conway,35.20105,-91.831833,ICU,1000HAB,1.670325,20954,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07971389710795075
US,AR,craighead,35.20105,-91.831833,ACUTE,1000HAB,5.477428,104246,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05254329182894307
US,AR,craighead,35.20105,-91.831833,ICU,1000HAB,0.633118,104246,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.006073307369107687
US,AR,craighead,35.20105,-91.831833,PSYCHIATRIC,1000HAB,0.575562,104246,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.005521190261496844
US,AR,crawford,35.20105,-91.831833,ACUTE,1000HAB,1.658108,62119,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.026692445145607622
US,AR,crawford,35.20105,-91.831833,ICU,1000HAB,0.128785,62119,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.002073198216326728
US,AR,crittenden,35.20105,-91.831833,ACUTE,1000HAB,3.084541,49278,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06259468728438655
US,AR,crittenden,35.20105,-91.831833,ICU,1000HAB,0.0,49278,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,crittenden,35.20105,-91.831833,PSYCHIATRIC,1000HAB,1.095824,49278,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02223759081131539
US,AR,cross,35.20105,-91.831833,ACUTE,1000HAB,1.456537,17164,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0848599976695409
US,AR,cross,35.20105,-91.831833,ICU,1000HAB,0.0,17164,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,dallas,35.20105,-91.831833,ICU,1000HAB,3.295979,7585,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.434539090309822
US,AR,desha,35.20105,-91.831833,ACUTE,1000HAB,2.067141,12094,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.17092285430792128
US,AR,desha,35.20105,-91.831833,ICU,1000HAB,2.067141,12094,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.17092285430792128
US,AR,drew,35.20105,-91.831833,ACUTE,1000HAB,2.631579,18620,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.14133077336197636
US,AR,drew,35.20105,-91.831833,ICU,1000HAB,0.268528,18620,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.014421482277121374
US,AR,faulkner,35.20105,-91.831833,ACUTE,1000HAB,1.203806,121282,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.009925677347009448
US,AR,faulkner,35.20105,-91.831833,ICU,1000HAB,0.206131,121282,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016996009300638182
US,AR,faulkner,35.20105,-91.831833,OTHER,1000HAB,0.214376,121282,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0017675829884071833
US,AR,franklin,35.20105,-91.831833,ICU,1000HAB,0.0,17803,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,fulton,35.20105,-91.831833,ICU,1000HAB,2.067483,12092,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.17097940787297386
US,AR,garland,35.20105,-91.831833,ACUTE,1000HAB,5.55136,97994,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05664999897952936
US,AR,garland,35.20105,-91.831833,ICU,1000HAB,0.418393,97994,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004269577729248729
US,AR,garland,35.20105,-91.831833,OTHER,1000HAB,1.04088,97994,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.010621874808661756
US,AR,grant,35.20105,-91.831833,ICU,1000HAB,0.0,18076,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,AR,greene,35.20105,-91.831833,ACUTE,1000HAB,2.91875,44197,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06603955019571464
US,AR,greene,35.20105,-91.831833,ICU,1000HAB,0.181008,44197,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004095481593773333
US,AR,hempstead,35.20105,-91.831833,ACUTE,1000HAB,3.565947,22154,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.1609617676266137
US,AR,hempstead,35.20105,-91.831833,ICU,1000HAB,0.361109,22154,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.016299945833709487
